time_days,remaining_mass_kg,converted_mass_kg,conversion_efficiency_%,rate_constant
70.78838097356615,9406716278.27547,593283721.7245293,62.344222853128926,1e-08
70.90423757090424,9405774712.160618,594225287.8393822,62.443165745957195,1e-08
71.02009416824231,9404833240.291914,595166759.708086,62.54209873508727,1e-08
71.13595076558039,9403891862.65992,596108137.3400803,62.64102182151109,1e-08
71.25180736291847,9402950579.255203,597049420.7447968,62.73993500621978,1e-08
71.36766396025655,9402009390.068335,597990609.9316654,62.838838290204265,1e-08
71.48352055759463,9401068295.089884,598931704.9101162,62.93773167445549,1e-08
71.59937715493271,9400127294.31042,599872705.6895809,63.03661515996456,1e-08
71.71523375227078,9399186387.720512,600813612.2794876,63.13548874772221,1e-08
71.83109034960887,9398245575.310736,601754424.6892643,63.234352438719185,1e-08
71.94694694694694,9397304857.071663,602695142.9283371,63.333206233945994,1e-08
72.06280354428503,9396364232.993866,603635767.006134,63.43205013439338,1e-08
72.1786601416231,9395423703.067923,604576296.9320774,63.53088414105146,1e-08
72.29451673896119,9394483267.284405,605516732.7155952,63.62970825491095,1e-08
72.41037333629926,9393542925.633894,606457074.366106,63.7285224769616,1e-08
72.52622993363734,9392602678.106964,607397321.8930359,63.82732680819393,1e-08
72.64208653097542,9391662524.694195,608337475.3058052,63.92612124959787,1e-08
72.7579431283135,9390722465.386168,609277534.6138325,64.02490580216312,1e-08
72.87379972565158,9389782500.17346,610217499.82654,64.12368046687985,1e-08
72.98965632298966,9388842629.046656,611157370.9533443,64.22244524473754,1e-08
73.10551292032773,9387902851.996338,612097148.0036621,64.32120013672574,1e-08
73.22136951766582,9386963169.013088,613036830.9869118,64.41994514383418,1e-08
73.33722611500389,9386023580.087492,613976419.912508,64.51868026705219,1e-08
73.45308271234198,9385084085.210133,614915914.7898674,64.61740550736927,1e-08
73.56893930968005,9384144684.3716,615855315.6284008,64.71612086577436,1e-08
73.68479590701813,9383205377.562477,616794622.4375229,64.81482634325678,1e-08
73.80065250435621,9382266164.773354,617733835.2266464,64.91352194080567,1e-08
73.91650910169429,9381327045.99482,618672954.0051804,65.01220765940973,1e-08
74.03236569903237,9380388021.217466,619611978.7825336,65.1108835000577,1e-08
74.14822229637045,9379449090.43188,620550909.568119,65.2095494637387,1e-08
74.26407889370851,9378510253.628658,621489746.3713417,65.30820555144105,1e-08
74.37993549104661,9377571510.79839,622428489.2016106,65.40685176415347,1e-08
74.49579208838468,9376632861.93167,623367138.0683308,65.50548810286429,1e-08
74.61164868572276,9375694307.019093,624305692.9809074,65.60411456856184,1e-08
74.72750528306084,9374755846.051254,625244153.9487457,65.70273116223444,1e-08
74.84336188039892,9373817479.01875,626182520.9812508,65.8013378848704,1e-08
74.959218477737,9372879205.91218,627120794.08782,65.89993473745726,1e-08
75.07507507507508,9371941026.722141,628058973.2778587,65.99852172098333,1e-08
75.19093167241316,9371002941.439232,628997058.5607681,66.09709883643653,1e-08
75.30678826975124,9370064950.054054,629935049.9459457,66.19566608480439,1e-08
75.4226448670893,9369127052.55721,630872947.4427891,66.29422346707442,1e-08
75.53850146442738,9368189248.939299,631810751.0607014,66.39277098423474,1e-08
75.65435806176546,9367251539.190928,632748460.8090725,66.49130863727211,1e-08
75.77021465910354,9366313923.302696,633686076.6973038,66.5898364271744,1e-08
75.88607125644162,9365376401.265211,634623598.7347889,66.68835435492875,1e-08
76.0019278537797,9364438973.069082,635561026.9309177,66.78686242152189,1e-08
76.11778445111779,9363501638.70491,636498361.2950897,66.88536062794152,1e-08
76.23364104845587,9362564398.163307,637435601.8366928,66.98384897517418,1e-08
76.34949764579395,9361627251.434881,638372748.5651188,67.0823274642068,1e-08
76.46535424313201,9360690198.51024,639309801.4897594,67.18079609602626,1e-08
76.5812108404701,9359753239.379997,640246760.6200027,67.2792548716191,1e-08
76.69706743780817,9358816374.034763,641183625.9652367,67.37770379197184,1e-08
76.81292403514625,9357879602.465149,642120397.5348511,67.4761428580712,1e-08
76.92878063248433,9356942924.66177,643057075.3382301,67.57457207090329,1e-08
77.04463722982241,9356006340.615242,643993659.384758,67.67299143145425,1e-08
77.1604938271605,9355069850.316177,644930149.6838226,67.77140094071058,1e-08
77.27635042449857,9354133453.755194,645866546.2448063,67.8698005996582,1e-08
77.39220702183664,9353197150.922909,646802849.0770912,67.96819040928303,1e-08
77.50806361917473,9352260941.80994,647739058.1900597,68.06657037057099,1e-08
77.6239202165128,9351324826.406908,648675173.593092,68.16494048450778,1e-08
77.7397768138509,9350388804.70443,649611195.2955704,68.26330075207936,1e-08
77.85563341118896,9349452876.693129,650547123.3068714,68.361651174271,1e-08
77.97149000852704,9348517042.363628,651482957.6363716,68.45999175206803,1e-08
78.08734660586512,9347581301.706549,652418698.2934513,68.55832248645619,1e-08
78.2032032032032,9346645654.712513,653354345.287487,68.65664337842078,1e-08
78.31905980054128,9345710101.372149,654289898.6278515,68.7549544289467,1e-08
78.43491639787936,9344774641.67608,655225358.3239193,68.8532556390191,1e-08
78.55077299521743,9343839275.614935,656160724.3850651,68.95154700962306,1e-08
78.66662959255552,9342904003.17934,657095996.8206596,69.04982854174332,1e-08
78.78248618989359,9341968824.359924,658031175.6400757,69.14810023636478,1e-08
78.89834278723168,9341033739.147316,658966260.852684,69.24636209447218,1e-08
79.01419938456975,9340098747.532146,659901252.4678535,69.34461411705001,1e-08
79.13005598190783,9339163849.505047,660836150.4949532,69.44285630508278,1e-08
79.24591257924591,9338229045.05665,661770954.9433498,69.54108865955483,1e-08
79.36176917658399,9337294334.177591,662705665.8224087,69.63931118145025,1e-08
79.47762577392207,9336359716.8585,663640283.1415005,69.73752387175378,1e-08
79.59348237126015,9335425193.090012,664574806.9099884,69.83572673144931,1e-08
79.70933896859823,9334490762.862766,665509237.1372337,69.93391976152057,1e-08
79.82519556593631,9333556426.1674,666443573.8325996,70.03210296295146,1e-08
79.94105216327438,9332622182.994547,667377817.0054531,70.13027633672631,1e-08
80.05690876061247,9331688033.33485,668311966.6651497,70.2284398838282,1e-08
80.17276535795054,9330753977.178947,669246022.8210526,70.32659360524109,1e-08
80.28862195528862,9329820014.51748,670179985.4825191,70.42473750194824,1e-08
80.4044785526267,9328886145.341091,671113854.6589088,70.5228715749332,1e-08
80.52033514996478,9327952369.640419,672047630.359581,70.62099582517949,1e-08
80.63619174730286,9327018687.406113,672981312.5938873,70.7191102536698,1e-08
80.75204834464094,9326085098.628813,673914901.3711872,70.81721486138764,1e-08
80.86790494197902,9325151603.299164,674848396.7008362,70.91530964931611,1e-08
80.9837615393171,9324218201.407816,675781798.5921841,71.01339461843776,1e-08
81.09961813665517,9323284892.945415,676715107.0545845,71.11146976973548,1e-08
81.21547473399325,9322351677.902609,677648322.0973911,71.20953510419217,1e-08
81.33133133133133,9321418556.270046,678581443.7299538,71.30759062279036,1e-08
81.44718792866941,9320485528.038378,679514471.9616222,71.40563632651255,1e-08
81.56304452600749,9319552593.198252,680447406.8017483,71.50367221634144,1e-08
81.67890112334557,9318619751.740326,681380248.2596741,71.60169829325876,1e-08
81.79475772068365,9317687003.655249,682312996.3447514,71.69971455824722,1e-08
81.91061431802173,9316754348.933678,683245651.0663223,71.79772101228852,1e-08
82.02647091535981,9315821787.566261,684178212.4337387,71.89571765636536,1e-08
82.14232751269788,9314889319.543663,685110680.456337,71.99370449145887,1e-08
82.25818411003596,9313956944.856533,686043055.143467,72.09168151855154,1e-08
82.37404070737404,9313024663.495531,686975336.5044689,72.1896487386249,1e-08
82.48989730471212,9312092475.451319,687907524.5486813,72.28760615266023,1e-08
82.6057539020502,9311160380.71455,688839619.28545,72.38555376163967,1e-08
82.72161049938828,9310228379.275888,689771620.7241116,72.4834915665443,1e-08
82.83746709672634,9309296471.125996,690703528.8740044,72.58141956835546,1e-08
82.95332369406444,9308364656.255535,691635343.7444649,72.67933776805422,1e-08
83.0691802914025,9307432934.655165,692567065.3448353,72.7772461666223,1e-08
83.1850368887406,9306501306.315554,693498693.6844463,72.87514476504023,1e-08
83.30089348607866,9305569771.227367,694430228.7726326,72.9730335642889,1e-08
83.41675008341674,9304638329.381266,695361670.6187344,73.07091256534981,1e-08
83.53260668075482,9303706980.767923,696293019.2320766,73.16878176920288,1e-08
83.6484632780929,9302775725.378002,697224274.6219978,73.26664117682941,1e-08
83.76431987543099,9301844563.202173,698155436.7978268,73.3644907892097,1e-08
83.88017647276907,9300913494.231108,699086505.7688923,73.46233060732406,1e-08
83.99603307010715,9299982518.455475,700017481.5445251,73.56016063215301,1e-08
84.11188966744523,9299051635.865946,700948364.1340542,73.65798086467684,1e-08
84.22774626478329,9298120846.453194,701879153.5468063,73.75579130587566,1e-08
84.34360286212139,9297190150.207891,702809849.7921085,73.85359195672959,1e-08
84.45945945945945,9296259547.120714,703740452.8792858,73.95138281821849,1e-08
84.57531605679755,9295329037.182337,704670962.8176632,74.0491638913223,1e-08
84.69117265413561,9294398620.383436,705601379.6165638,74.14693517702074,1e-08
84.8070292514737,9293468296.71469,706531703.2853107,74.24469667629346,1e-08
84.92288584881177,9292538066.166773,707461933.8332272,74.34244839012023,1e-08
85.03874244614985,9291607928.730366,708392071.2696342,74.44019031948051,1e-08
85.15459904348793,9290677884.396152,709322115.6038475,74.5379224653532,1e-08
85.27045564082601,9289747933.15481,710252066.84519,74.63564482871804,1e-08
85.38631223816408,9288818074.997019,711181925.0029812,74.7333574105543,1e-08
85.50216883550218,9287888309.913465,712111690.0865345,74.8310602118407,1e-08
85.61802543284024,9286958637.894833,713041362.1051674,74.92875323355634,1e-08
85.73388203017834,9286029058.931803,713970941.0681973,75.0264364766803,1e-08
85.8497386275164,9285099573.015064,714900426.9849358,75.12410994219113,1e-08
85.96559522485448,9284170180.135303,715829819.8646965,75.22177363106749,1e-08
86.08145182219256,9283240880.283205,716759119.716795,75.3194275442883,1e-08
86.19730841953064,9282311673.44946,717688326.5505409,75.41707168283186,1e-08
86.31316501686872,9281382559.624756,718617440.3752441,75.51470604767646,1e-08
86.4290216142068,9280453538.799784,719546461.2002163,75.61233063980063,1e-08
86.54487821154487,9279524610.965237,720475389.0347633,75.70994546018224,1e-08
86.66073480888296,9278595776.111805,721404223.888195,75.8075505097996,1e-08
86.77659140622103,9277667034.23018,722332965.7698193,75.90514578963084,1e-08
86.89244800355911,9276738385.311058,723261614.688942,76.00273130065382,1e-08
87.00830460089719,9275809829.345135,724190170.6548653,76.10030704384604,1e-08
87.12416119823527,9274881366.323103,725118633.676897,76.19787302018564,1e-08
87.24001779557335,9273952996.235662,726047003.7643375,76.29542923064989,1e-08
87.35587439291143,9273024719.07351,726975280.9264908,76.39297567621648,1e-08
87.47173099024951,9272096534.827343,727903465.172657,76.49051235786273,1e-08
87.58758758758759,9271168443.487862,728831556.5121384,76.58803927656615,1e-08
87.70344418492567,9270240445.045767,729759554.9542332,76.6855564333038,1e-08
87.81930078226374,9269312539.49176,730687460.5082397,76.78306382905282,1e-08
87.93515737960182,9268384726.816544,731615273.1834564,76.88056146479029,1e-08
88.0510139769399,9267457007.01082,732542992.9891796,76.9780493414931,1e-08
88.16687057427798,9266529380.065294,733470619.9347057,77.07552746013816,1e-08
88.28272717161606,9265601845.97067,734398154.0293293,77.17299582170217,1e-08
88.39858376895414,9264674404.717657,735325595.2823429,77.27045442716162,1e-08
88.5144403662922,9263747056.29696,736252943.7030392,77.36790327749301,1e-08
88.6302969636303,9262819800.699286,737180199.3007145,77.46534237367324,1e-08
88.74615356096837,9261892637.915346,738107362.0846539,77.56277171667801,1e-08
88.86201015830646,9260965567.935846,739034432.0641537,77.66019130748421,1e-08
88.97786675564453,9260038590.751501,739961409.2484989,77.75760114706753,1e-08
89.09372335298261,9259111706.35302,740888293.6469803,77.85500123640429,1e-08
89.20957995032069,9258184914.731117,741815085.2688828,77.95239157647018,1e-08
89.32543654765877,9257258215.876505,742741784.1234951,78.04977216824126,1e-08
89.44129314499685,9256331609.7799,743668390.2201004,78.14714301269306,1e-08
89.55714974233493,9255405096.432013,744594903.5679874,78.24450411080169,1e-08
89.673006339673,9254478675.823565,745521324.1764355,78.3418554635422,1e-08
89.78886293701109,9253552347.94527,746447652.0547295,78.43919707189033,1e-08
89.90471953434916,9252626112.78785,747373887.2121506,78.53652893682136,1e-08
90.02057613168725,9251699970.34202,748300029.65798,78.63385105931057,1e-08
90.13643272902532,9250773920.598501,749226079.4014988,78.73116344033326,1e-08
90.2522893263634,9249847963.548016,750152036.4519844,78.82846608086433,1e-08
90.36814592370148,9248922099.181284,751077900.818716,78.92575898187889,1e-08
90.48400252103956,9247996327.489033,752003672.5109673,79.02304214435141,1e-08
90.59985911837764,9247070648.461979,752929351.5380211,79.12031556925739,1e-08
90.71571571571572,9246145062.090853,753854937.9091473,79.21757925757092,1e-08
90.83157231305378,9245219568.366377,754780431.6336231,79.31483321026691,1e-08
90.94742891039188,9244294167.27928,755705832.7207203,79.41207742831963,1e-08
91.06328550772994,9243368858.820288,756631141.1797123,79.5093119127036,1e-08
91.17914210506804,9242443642.98013,757556357.0198708,79.60653666439309,1e-08
91.2949987024061,9241518519.749535,758481480.2504654,79.7037516843622,1e-08
91.4108552997442,9240593489.119232,759406510.8807678,79.80095697358523,1e-08
91.52671189708227,9239668551.079954,760331448.9200459,79.89815253303605,1e-08
91.64256849442035,9238743705.622433,761256294.3775673,79.99533836368857,1e-08
91.75842509175843,9237818952.737402,762181047.262598,80.09251446651649,1e-08
91.8742816890965,9236894292.415592,763105707.5844078,80.18968084249389,1e-08
91.99013828643459,9235969724.647743,764030275.3522568,80.28683749259386,1e-08
92.10599488377267,9235045249.42459,764954750.5754108,80.38398441779009,1e-08
92.22185148111073,9234120866.736864,765879133.2631359,80.48112161905627,1e-08
92.33770807844883,9233196576.575306,766803423.4246941,80.5782490973657,1e-08
92.4535646757869,9232272378.930658,767727621.0693417,80.67536685369106,1e-08
92.56942127312497,9231348273.793655,768651726.2063446,80.77247488900603,1e-08
92.68527787046305,9230424261.15504,769575738.8449593,80.86957320428336,1e-08
92.80113446780113,9229500341.005552,770499658.9944477,80.96666180049625,1e-08
92.91699106513921,9228576513.335938,771423486.6640625,81.06374067861705,1e-08
93.0328476624773,9227652778.136936,772347221.8630638,81.16080983961884,1e-08
93.14870425981537,9226729135.39929,773270864.6007099,81.25786928447451,1e-08
93.26456085715344,9225805585.11375,774194414.8862495,81.35491901415593,1e-08
93.38041745449152,9224882127.271059,775117872.728941,81.451959029636,1e-08
93.4962740518296,9223958761.861963,776041238.1380367,81.54898933188701,1e-08
93.61213064916768,9223035488.87721,776964511.1227894,81.64600992188124,1e-08
93.72798724650576,9222112308.307552,777887691.6924477,81.7430208005906,1e-08
93.84384384384384,9221189220.143736,778810779.8562641,81.84002196898737,1e-08
93.95970044118192,9220266224.376513,779733775.6234875,81.93701342804343,1e-08
94.07555703852,9219343320.996635,780656679.0033646,82.03399517873045,1e-08
94.19141363585807,9218420509.994854,781579490.005146,82.13096722202056,1e-08
94.30727023319616,9217497791.361921,782502208.6380787,82.22792955888542,1e-08
94.42312683053423,9216575165.088596,783424834.9114037,82.3248821902961,1e-08
94.53898342787232,9215652631.16563,784347368.8343697,82.42182511722453,1e-08
94.65484002521039,9214730189.58378,785269810.4162197,82.51875834064197,1e-08
94.77069662254847,9213807840.333803,786192159.6661968,82.6156818615197,1e-08
94.88655321988655,9212885583.406458,787114416.5935421,82.71259568082883,1e-08
95.00240981722463,9211963418.792503,788036581.2074966,82.80949979954042,1e-08
95.11826641456271,9211041346.482698,788958653.5173016,82.90639421862558,1e-08
95.23412301190079,9210119366.467806,789880633.5321941,83.00327893905498,1e-08
95.34997960923886,9209197478.738586,790802521.2614136,83.1001539617995,1e-08
95.46583620657695,9208275683.2858,791724316.7141991,83.19701928783005,1e-08
95.58169280391502,9207353980.100214,792646019.899786,83.29387491811708,1e-08
95.69754940125311,9206432369.172592,793567630.8274078,83.39072085363091,1e-08
95.81340599859118,9205510850.493698,794489149.5063019,83.4875570953422,1e-08
95.92926259592926,9204589424.0543,795410575.9456997,83.58438364422105,1e-08
96.04511919326734,9203668089.845165,796331910.1548347,83.68120050123773,1e-08
96.16097579060542,9202746847.85706,797253152.1429405,83.77800766736252,1e-08
96.2768323879435,9201825698.080755,798174301.9192448,83.87480514356513,1e-08
96.39268898528158,9200904640.50702,799095359.492979,83.97159293081562,1e-08
96.50854558261965,9199983675.126627,800016324.873373,84.06837103008388,1e-08
96.62440217995774,9199062801.930346,800937198.0696545,84.16513944233958,1e-08
96.74025877729581,9198142020.90895,801857979.0910492,84.26189816855224,1e-08
96.8561153746339,9197221332.053215,802778667.946785,84.35864720969151,1e-08
96.97197197197197,9196300735.353912,803699264.6460876,84.45538656672687,1e-08
97.08782856931005,9195380230.80182,804619769.1981792,84.55211624062741,1e-08
97.20368516664811,9194459818.387714,805540181.6122856,84.64883623236264,1e-08
97.31954176398621,9193539498.102371,806460501.8976288,84.7455465429016,1e-08
97.43539836132429,9192619269.936573,807380730.063427,84.84224717321298,1e-08
97.55125495866237,9191699133.881094,808300866.118906,84.93893812426629,1e-08
97.66711155600044,9190779089.926716,809220910.0732841,85.03561939703017,1e-08
97.78296815333852,9189859138.064222,810140861.9357777,85.13229099247313,1e-08
97.89882475067661,9188939278.284391,811060721.7156086,85.22895291156424,1e-08
98.01468134801469,9188019510.578009,811980489.4219913,85.32560515527179,1e-08
98.13053794535276,9187099834.93586,812900165.0641403,85.42224772456404,1e-08
98.24639454269084,9186180251.348724,813819748.6512756,85.51888062040989,1e-08
98.3622511400289,9185260759.807392,814739240.1926079,85.6155038437772,1e-08
98.478107737367,9184341360.302649,815658639.6973515,85.71211739563428,1e-08
98.59396433470508,9183422052.825281,816577947.1747189,85.80872127694919,1e-08
98.70982093204316,9182502837.36608,817497162.6339207,85.90531548868981,1e-08
98.82567752938122,9181583713.915833,818416286.0841675,86.00190003182401,1e-08
98.9415341267193,9180664682.46533,819335317.5346699,86.09847490731968,1e-08
99.0573907240574,9179745743.005363,820254256.9946365,86.1950401161445,1e-08
99.17324732139546,9178826895.526724,821173104.4732761,86.29159565926614,1e-08
99.28910391873355,9177908140.020206,822091859.9797935,86.38814153765189,1e-08
99.40496051607163,9176989476.476604,823010523.5233955,86.48467775226922,1e-08
99.52081711340969,9176070904.886713,823929095.113287,86.58120430408542,1e-08
99.63667371074779,9175152425.241327,824847574.7586727,86.67772119406774,1e-08
99.75253030808587,9174234037.531244,825765962.4687557,86.77422842318327,1e-08
99.86838690542393,9173315741.747263,826684258.252737,86.87072599239892,1e-08
99.98424350276201,9172397537.88018,827602462.1198196,86.9672139026817,1e-08
100.10010010010011,9171479425.920797,828520574.0792027,87.06369215499835,1e-08
100.21595669743819,9170561405.859911,829438594.140089,87.16016075031592,1e-08
100.33181329477625,9169643477.688328,830356522.3116722,87.25661968960048,1e-08
100.44766989211433,9168725641.396849,831274358.6031513,87.35306897381872,1e-08
100.56352648945241,9167807896.976276,832192103.0237236,87.4495086039371,1e-08
100.67938308679051,9166890244.417412,833109755.5825882,87.54593858092232,1e-08
100.79523968412857,9165972683.711065,834027316.2889347,87.64235890574004,1e-08
100.91109628146666,9165055214.84804,834944785.1519604,87.73876957935673,1e-08
101.02695287880472,9164137837.819141,835862162.1808586,87.83517060273847,1e-08
101.1428094761428,9163220552.615181,836779447.384819,87.93156197685093,1e-08
101.2586660734809,9162303359.226967,837696640.7730331,88.02794370266001,1e-08
101.37452267081898,9161386257.645306,838613742.3546944,88.12431578113174,1e-08
101.49037926815704,9160469247.861012,839530752.1389885,88.22067821323144,1e-08
101.60623586549512,9159552329.864895,840447670.1351051,88.31703099992477,1e-08
101.72209246283319,9158635503.647766,841364496.3522339,88.41337414217737,1e-08
101.8379490601713,9157718769.20044,842281230.7995605,88.50970764095456,1e-08
101.95380565750936,9156802126.513733,843197873.4862671,88.60603149722118,1e-08
102.06966225484744,9155885575.578457,844114424.4215431,88.70234571194293,1e-08
102.18551885218551,9154969116.385431,845030883.6145687,88.79865028608447,1e-08
102.30137544952359,9154052748.92547,845947251.0745296,88.89494522061106,1e-08
102.41723204686168,9153136473.189392,846863526.8106079,88.99123051648759,1e-08
102.53308864419976,9152220289.168016,847779710.8319836,89.08750617467874,1e-08
102.64894524153783,9151304196.852165,848695803.1478348,89.18377219614896,1e-08
102.76480183887591,9150388196.232655,849611803.7673454,89.28002858186333,1e-08
102.88065843621398,9149472287.30031,850527712.6996899,89.37627533278594,1e-08
102.99651503355207,9148556470.045952,851443529.9540482,89.47251244988142,1e-08
103.11237163089015,9147640744.460405,852359255.5395947,89.56873993411389,1e-08
103.22822822822823,9146725110.534494,853274889.4655056,89.66495778644759,1e-08
103.3440848255663,9145809568.259043,854190431.7409573,89.7611660078468,1e-08
103.45994142290438,9144894117.624878,855105882.3751221,89.85736459927539,1e-08
103.57579802024247,9143978758.622826,856021241.3771744,89.95355356169742,1e-08
103.69165461758054,9143063491.243717,856936508.7562828,90.04973289607638,1e-08
103.80751121491862,9142148315.47838,857851684.5216198,90.14590260337613,1e-08
103.9233678122567,9141233231.317642,858766768.6823578,90.24206268456054,1e-08
104.03922440959477,9140318238.752337,859681761.2476635,90.33821314059286,1e-08
104.15508100693286,9139403337.773294,860596662.2267056,90.4343539724366,1e-08
104.27093760427094,9138488528.371347,861511471.6286526,90.53048518105521,1e-08
104.38679420160902,9137573810.537333,862426189.4626675,90.62660676741154,1e-08
104.50265079894709,9136659184.262081,863340815.7379189,90.7227187324691,1e-08
104.61850739628517,9135744649.536427,864255350.4635735,90.81882107719112,1e-08
104.73436399362326,9134830206.35121,865169793.6487904,90.91491380254008,1e-08
104.85022059096133,9133915854.697266,866084145.3027344,91.01099690947906,1e-08
104.96607718829941,9133001594.565434,866998405.4345665,91.10707039897072,1e-08
105.08193378563749,9132087425.946552,867912574.0534477,91.20313427197773,1e-08
105.19779038297555,9131173348.83146,868826651.168539,91.29918852946274,1e-08
105.31364698031365,9130259363.211,869740636.7889996,91.39523317238825,1e-08
105.42950357765173,9129345469.076014,870654530.9239864,91.4912682017165,1e-08
105.5453601749898,9128431666.417343,871568333.5826569,91.58729361840976,1e-08
105.66121677232788,9127517955.225832,872482044.774168,91.68330942343032,1e-08
105.77707336966596,9126604335.492325,873395664.5076752,91.77931561774022,1e-08
105.89292996700405,9125690807.207666,874309192.7923336,91.87531220230153,1e-08
106.00878656434212,9124777370.362705,875222629.6372948,91.97129917807594,1e-08
106.1246431616802,9123864024.948286,876135975.051714,92.06727654602548,1e-08
106.24049975901828,9122950770.955261,877049229.0447388,92.16324430711144,1e-08
106.35635635635634,9122037608.374475,877962391.6255245,92.25920246229589,1e-08
106.47221295369444,9121124537.19678,878875462.8032207,92.35515101254028,1e-08
106.58806955103252,9120211557.413027,879788442.5869732,92.45108995880567,1e-08
106.70392614837058,9119298669.014069,880701330.9859314,92.54701930205354,1e-08
106.81978274570866,9118385871.990757,881614128.009243,92.64293904324515,1e-08
106.93563934304674,9117473166.333944,882526833.6660557,92.73884918334177,1e-08
107.05149594038484,9116560552.034489,883439447.9655113,92.83474972330404,1e-08
107.1673525377229,9115648029.083242,884351970.9167576,92.93064066409326,1e-08
107.28320913506099,9114735597.471064,885264402.5289364,93.02652200667006,1e-08
107.39906573239905,9113823257.188808,886176742.8111916,93.12239375199533,1e-08
107.51492232973713,9112911008.227339,887088991.7726612,93.21825590102934,1e-08
107.63077892707523,9111998850.577509,888001149.4224911,93.31410845473312,1e-08
107.7466355244133,9111086784.230183,888913215.7698174,93.40995141406675,1e-08
107.86249212175137,9110174809.176218,889825190.823782,93.50578477999089,1e-08
107.97834871908945,9109262925.40648,890737074.5935192,93.60160855346541,1e-08
108.09420531642755,9108351132.91183,891648867.0881691,93.69742273545076,1e-08
108.21006191376563,9107439431.683132,892560568.3168678,93.79322732690702,1e-08
108.3259185111037,9106527821.71125,893472178.2887497,93.88902232879404,1e-08
108.44177510844177,9105616302.987051,894383697.012949,93.98480774207168,1e-08
108.55763170577984,9104704875.501402,895295124.4985981,94.08058356769959,1e-08
108.67348830311794,9103793539.245169,896206460.7548313,94.17634980663767,1e-08
108.78934490045602,9102882294.20922,897117705.7907791,94.27210645984535,1e-08
108.9052014977941,9101971140.384426,898028859.6155739,94.3678535282823,1e-08
109.02105809513216,9101060077.761656,898939922.2383442,94.46359101290778,1e-08
109.13691469247024,9100149106.331781,899850893.6682186,94.55931891468104,1e-08
109.25277128980834,9099238226.085674,900761773.9143257,94.65503723456136,1e-08
109.3686278871464,9098327437.014208,901672562.9857922,94.75074597350779,1e-08
109.48448448448448,9097416739.108255,902583260.8917446,94.84644513247939,1e-08
109.60034108182256,9096506132.358692,903493867.6413078,94.94213471243502,1e-08
109.71619767916063,9095595616.756393,904404383.2436066,95.03781471433354,1e-08
109.83205427649872,9094685192.292236,905314807.7077637,95.1334851391336,1e-08
109.9479108738368,9093774858.957098,906225141.042902,95.22914598779388,1e-08
110.06376747117488,9092864616.741858,907135383.2581425,95.32479726127282,1e-08
110.17962406851295,9091954465.637392,908045534.362608,95.4204389605291,1e-08
110.29548066585103,9091044405.634584,908955594.3654156,95.51607108652075,1e-08
110.41133726318913,9090134436.724316,909865563.2756844,95.61169364020604,1e-08
110.52719386052719,9089224558.897467,910775441.1025333,95.70730662254324,1e-08
110.64305045786527,9088314772.144922,911685227.8550777,95.8029100344902,1e-08
110.75890705520335,9087405076.457563,912594923.5424366,95.89850387700517,1e-08
110.87476365254142,9086495471.826277,913504528.1737232,95.99408815104582,1e-08
110.99062024987951,9085585958.241947,914414041.7580528,96.08966285756999,1e-08
111.10647684721759,9084676535.695463,915323464.3045368,96.18522799753515,1e-08
111.22233344455566,9083767204.17771,916232795.8222904,96.28078357189916,1e-08
111.33819004189374,9082857963.679577,917142036.3204231,96.37632958161927,1e-08
111.45404663923182,9081948814.191956,918051185.8080444,96.47186602765274,1e-08
111.56990323656991,9081039755.70573,918960244.2942696,96.56739291095742,1e-08
111.68575983390798,9080130788.2118,919869211.7882004,96.66291023248978,1e-08
111.80161643124606,9079221911.701052,920778088.2989483,96.75841799320726,1e-08
111.91747302858413,9078313126.164381,921686873.835619,96.85391619406671,1e-08
112.0333296259222,9077404431.592678,922595568.4073219,96.94940483602541,1e-08
112.1491862232603,9076495827.976841,923504172.023159,97.04488392003981,1e-08
112.26504282059838,9075587315.307766,924412684.692234,97.14035344706654,1e-08
112.38089941793645,9074678893.57635,925321106.4236507,97.23581341806228,1e-08
112.49675601527453,9073770562.773487,926229437.2265129,97.33126383398368,1e-08
112.61261261261261,9072862322.890078,927137677.1099224,97.4267046957872,1e-08
112.7284692099507,9071954173.91702,928045826.0829792,97.52213600442906,1e-08
112.84432580728877,9071046115.845219,928953884.1547813,97.61755776086535,1e-08
112.96018240462685,9070138148.665571,929861851.3344288,97.71296996605233,1e-08
113.07603900196492,9069230272.36898,930769727.6310196,97.80837262094602,1e-08
113.191895599303,9068322486.946348,931677513.0536518,97.90376572650248,1e-08
113.30775219664109,9067414792.388582,932585207.6114178,97.99914928367718,1e-08
113.42360879397917,9066507188.686583,933492811.3134174,98.09452329342638,1e-08
113.53946539131724,9065599675.831259,934400324.1687412,98.1898877567053,1e-08
113.65532198865532,9064692253.813515,935307746.1864853,98.28524267446983,1e-08
113.77117858599338,9063784922.624262,936215077.3757381,98.380588047675,1e-08
113.88703518333149,9062877682.254404,937122317.7455959,98.47592387727666,1e-08
114.00289178066956,9061970532.694855,938029467.3051453,98.57125016422967,1e-08
114.11874837800764,9061063473.93652,938936526.0634804,98.66656690948967,1e-08
114.2346049753457,9060156505.970316,939843494.0296841,98.76187411401112,1e-08
114.35046157268378,9059249628.787151,940750371.2128487,98.8571717787495,1e-08
114.46631817002188,9058342842.37794,941657157.6220608,98.9524599046596,1e-08
